time,country,mortality_costs
2164,SWE,1.6831154528704731e10
2164,SWZ,2.5898966529638724e9
2164,SYR,2.8569709185008392e10
2164,TCD,4.551739320306037e10
2164,TGO,1.0799746591253162e10
2164,THA,7.90296681480401e10
2164,TJK,2.2178604154523876e10
2164,TKM,1.1815535699505981e10
2164,TLS,8.102774735284541e9
2164,TON,2.6593940851509768e8
2164,TTO,1.756407205225117e9
2164,TUN,3.03807558008832e10
2164,TUR,1.0053556048651573e11
2164,TWN,5.136236834344497e10
2164,TZA,1.7998442556872055e11
2164,UGA,1.2796019433194894e11
2164,UKR,2.014046249123736e11
2164,URY,2.6543879804990038e8
2164,USA,6.043282425245538e12
2164,UZB,1.1968996446131932e11
2164,VCT,1.028139957512985e8
2164,VEN,3.822321514335269e10
2164,VNM,1.2028628742272923e11
2164,VUT,1.016438360706839e9
2164,WSM,2.0218554254157102e8
2164,YEM,1.1990292303166402e11
2164,ZAF,2.841523444922424e11
2164,ZMB,5.842154571861624e10
2164,ZWE,1.467390177216687e10
2165,ABW,2.256536571462361e8
2165,AFG,5.31592106426196e10
2165,AGO,1.5030619007856326e11
2165,ALB,3.966409788134045e9
2165,ARE,3.98810630137524e11
2165,ARG,5.02185388876935e10
2165,ARM,1.7736781907918564e10
2165,AUS,3.729107900805209e11
2165,AUT,1.5833659731061798e10
2165,AZE,1.8383965842053394e10
2165,BDI,1.3275456968460087e10
2165,BEL,1.0546679260920105e10
2165,BEN,9.02946824573913e10
2165,BFA,7.480472138359754e9
2165,BGD,2.9396233343145514e11
2165,BGR,5.942982350918993e9
2165,BHR,2.3813862970991478e10
2165,BHS,8.086887695090805e8
2165,BIH,1.0843295601861252e10
2165,BLR,1.2352142916260448e11
2165,BLZ,4.2809591530761045e8
2165,BOL,3.260635963305217e9
2165,BRA,2.298127398645306e11
2165,BRB,2.697912634146774e8
2165,BRN,2.3538895050518045e9
2165,BTN,9.731286091127607e8
2165,BWA,1.1726105134465052e10
2165,CAF,1.3882330102829313e10
2165,CAN,1.2623882509366216e12
2165,CHE,1.9730665079197723e10
2165,CHL,5.471452340745501e10
2165,CHN,1.1245485580956802e12
2165,CIV,1.4703602515352414e11
2165,CMR,7.251561982691362e10
2165,COD,9.797801678536029e10
2165,COG,2.4348961101418163e10
2165,COL,5.645173799126034e10
2165,COM,2.7890204061790776e9
2165,CPV,2.773558992653034e8
2165,CRI,2.431279747147901e9
2165,CUB,1.96232267168878e10
2165,CYP,9.663644729071527e9
2165,CZE,3.3686673345284252e10
2165,DEU,7.827328739383693e10
2165,DJI,2.1187424273754866e9
2165,DNK,7.747793796249643e9
2165,DOM,9.621923533544851e9
2165,DZA,3.612350248308861e11
2165,ECU,1.2119862568216413e10
2165,EGY,6.679660421294381e11
2165,ERI,3.9839273042914754e8
2165,ESP,7.336732649626831e10
2165,EST,4.430393778163057e9
2165,ETH,3.0799582871427924e11
2165,FIN,8.21521514836442e9
2165,FJI,1.9653052308995144e9
2165,FRA,6.291681626563068e10
2165,GAB,4.7765859300943275e10
2165,GBR,6.318395063869266e10
2165,GEO,1.3674678623468575e10
2165,GHA,1.1450112321479907e11
2165,GIN,2.156054669687566e10
2165,GMB,1.7878986675629144e9
2165,GNB,7.000493562087525e8
2165,GNQ,1.5862295587495031e10
2165,GRC,3.4468972308165555e9
2165,GTM,2.0155754616721317e10
2165,GUY,2.049621842740518e9
2165,HKG,5.270572031319113e10
2165,HND,7.268777802711715e9
2165,HRV,1.8323936785494492e9
2165,HTI,7.663868569011068e9
2165,HUN,7.94125026271269e9
2165,IDN,3.246792857702521e11
2165,IND,1.0079532929774764e12
2165,IRL,8.865490315368042e9
2165,IRN,1.4783244254005186e12
2165,IRQ,5.114314730848e11
2165,ISL,3.3948516746774507e8
2165,ISR,8.720339706014664e10
2165,ITA,2.6464957531283e10
2165,JAM,3.311607698125343e9
2165,JOR,2.0249497800938553e11
2165,JPN,1.3257664493180495e11
2165,KAZ,7.200982932554529e10
2165,KEN,1.8512050657255054e11
2165,KGZ,9.156439874758755e9
2165,KHM,8.727763336616891e10
2165,KOR,9.469866411301903e10
2165,KWT,1.273901947200922e11
2165,LAO,3.7864765846079783e9
2165,LBN,7.244437919605486e10
2165,LBR,9.352962372275763e9
2165,LBY,2.1459869455815178e10
2165,LCA,2.958980305840804e8
2165,LKA,9.32913597460933e9
2165,LSO,1.316991921585433e9
2165,LTU,4.942001385159097e9
2165,LUX,1.8281262819178884e9
2165,LVA,1.5352477434409826e9
2165,MAC,4.80448531504435e9
2165,MAR,1.0572716175646524e11
2165,MDA,3.0049686150045113e10
2165,MDG,1.1343596904177768e11
2165,MDV,3.9764305036937146e9
2165,MEX,9.049982564225814e11
2165,MKD,1.9154293892523804e9
2165,MLI,1.1458573508462173e10
2165,MLT,3.366371595268537e9
2165,MMR,4.359361666698931e10
2165,MNE,6.88348236584895e7
2165,MNG,9.69000851625355e9
2165,MOZ,2.9514205534597134e10
2165,MRT,1.4224977184092588e10
2165,MUS,5.728688568985716e9
2165,MWI,7.529593490755574e9
2165,MYS,7.141560513944012e10
2165,NAM,2.0981141762671925e10
2165,NCL,5.169021496895276e8
2165,NER,2.042781462206269e11
2165,NGA,2.1439035646962112e11
2165,NIC,8.669509633287918e9
2165,NLD,1.7255134916310223e10
2165,NOR,1.34461567756875e10
2165,NPL,2.1418581139559895e10
2165,NZL,3.525213700408594e10
2165,OMN,4.4331813153253075e10
2165,PAK,1.0105498031035526e12
2165,PAN,9.692155524167627e9
2165,PER,4.88299309551621e10
2165,PHL,3.76573902387337e11
2165,PNG,1.9515508359566303e10
2165,POL,1.0816214385525641e11
2165,PRI,1.862469072104862e10
2165,PRT,5.407568485088628e9
2165,PRY,3.551125538596801e9
2165,PSE,6.759636208021413e9
2165,PYF,6.355729423718436e8
2165,QAT,1.2427927032138322e11
2165,ROU,1.7034842064497686e10
2165,RUS,6.758150377045157e11
2165,RWA,1.4661126067174261e10
2165,SAU,4.433389605895119e11
2165,SDN,4.8324045876517494e10
2165,SEN,6.107054104478521e10
2165,SGP,6.249184605523108e9
2165,SLB,2.289205277183052e9
2165,SLE,1.0870838941198124e10
2165,SLV,1.7585031136686025e9
2165,SOM,4.816638926135354e10
2165,SRB,1.609810060276797e9
2165,STP,1.1220836973871778e8
2165,SUR,1.9709832203112066e9
2165,SVK,5.489002871857969e9
2165,SVN,1.091974151145143e10
2165,SWE,1.6358420356466562e10
2165,SWZ,2.6233334955679326e9
2165,SYR,2.749347308435277e10
2165,TCD,4.5746757059758e10
2165,TGO,1.1744990405500435e10
2165,THA,7.182571388852652e10
2165,TJK,2.1162894153591232e10
2165,TKM,1.0668713252509394e10
2165,TLS,8.129837543026725e9
2165,TON,2.673327462137355e8
2165,TTO,1.6976110604591272e9
2165,TUN,3.0158079718641144e10
2165,TUR,9.884647712911221e10
2165,TWN,4.4244367371950745e10
2165,TZA,1.8059793867944318e11
2165,UGA,1.3129096453798503e11
2165,UKR,2.2315234369497992e11
2165,URY,2.5161762292261332e8
2165,USA,6.122814425502764e12
2165,UZB,1.2071324383207318e11
2165,VCT,1.0347619038973455e8
2165,VEN,3.905027420192437e10
2165,VNM,1.2285309778611536e11
2165,VUT,1.0385773225085868e9
2165,WSM,1.9848623881601185e8
2165,YEM,1.1349875228600195e11
2165,ZAF,2.874453479745854e11
2165,ZMB,5.859332280855665e10
2165,ZWE,1.4382965684258259e10
2166,ABW,2.423918050544689e8
2166,AFG,5.657240856968875e10
2166,AGO,1.5825256050064243e11
2166,ALB,3.079600043798617e9
2166,ARE,4.10132430057301e11
2166,ARG,5.7568658257648224e10
2166,ARM,1.659613602755009e10
2166,AUS,3.726226151313916e11
2166,AUT,1.5581139623094975e10
2166,AZE,1.846764137037836e10
2166,BDI,1.4962002118229296e10
2166,BEL,1.0394629803163725e10
2166,BEN,1.0114410670112245e11
2166,BFA,7.621069418872168e9
2166,BGD,3.184368567824772e11
2166,BGR,5.459196395890606e9
2166,BHR,2.320340029626003e10
2166,BHS,8.141735728929287e8
2166,BIH,8.309555196804624e9
2166,BLR,1.070477215614962e11
2166,BLZ,4.384204184366926e8
2166,BOL,3.2832954537150183e9
2166,BRA,2.241139104585743e11
2166,BRB,2.4104160973175216e8
2166,BRN,2.2213104641891317e9
2166,BTN,9.055796449189118e8
2166,BWA,1.1949349352346699e10
2166,CAF,1.3983646720089931e10
2166,CAN,1.3380630237691113e12
2166,CHE,2.0353455219606308e10
2166,CHL,5.927544987203148e10
2166,CHN,1.2669911152502043e12
2166,CIV,1.4977879641129337e11
2166,CMR,7.513193702811812e10
2166,COD,8.814022047322693e10
2166,COG,2.868859508985763e10
2166,COL,6.294493871242853e10
2166,COM,3.085733742808626e9
2166,CPV,2.7145414736634487e8
2166,CRI,2.396912727450467e9
2166,CUB,2.065831566546414e10
2166,CYP,8.671472896478914e9
2166,CZE,3.0716584301602196e10
2166,DEU,8.108904483005421e10
2166,DJI,2.0405815898130355e9
2166,DNK,7.288040642605335e9
2166,DOM,9.921167491333698e9
2166,DZA,3.881726353121961e11
2166,ECU,1.26971253627204e10
2166,EGY,6.775292634258037e11
2166,ERI,4.51032354462827e8
2166,ESP,6.359248058465453e10
2166,EST,4.890786765922351e9
2166,ETH,3.2316003337841846e11
2166,FIN,8.626205909829893e9
2166,FJI,1.9682937261866171e9
2166,FRA,6.243187493172385e10
2166,GAB,4.88286981978019e10
2166,GBR,6.8825029837585e10
2166,GEO,1.2327831675667387e10
2166,GHA,1.1401969523115698e11
2166,GIN,2.0900686604983902e10
2166,GMB,1.950538549923059e9
2166,GNB,6.974554842787634e8
2166,GNQ,1.6644518357827429e10
2166,GRC,3.8707810320122433e9
2166,GTM,2.2144962137062683e10
2166,GUY,2.149293230508434e9
2166,HKG,5.818985295861158e10
2166,HND,7.187490897067339e9
2166,HRV,1.8780318250754669e9
2166,HTI,8.268720340647882e9
2166,HUN,7.601635145641643e9
2166,IDN,2.9849139115503827e11
2166,IND,1.0329010361727606e12
2166,IRL,1.0981295322702892e10
2166,IRN,1.5960035725850217e12
2166,IRQ,4.7580349478213605e11
2166,ISL,3.0536573366896534e8
2166,ISR,8.185157872395865e10
2166,ITA,2.574164604554477e10
2166,JAM,3.2049040041019583e9
2166,JOR,1.8928626867279562e11
2166,JPN,1.33703448671991e11
2166,KAZ,6.839416117115718e10
2166,KEN,1.9844016750235226e11
2166,KGZ,9.522177379702532e9
2166,KHM,8.090660014932326e10
2166,KOR,8.477183504869695e10
2166,KWT,1.2726133134021579e11
2166,LAO,3.909585574226427e9
2166,LBN,7.650177701955127e10
2166,LBR,8.087978811240274e9
2166,LBY,2.262963175133031e10
2166,LCA,2.8217397056537575e8
2166,LKA,1.006912801777672e10
2166,LSO,1.3556996458569465e9
2166,LTU,5.022253370996857e9
2166,LUX,1.7640488500844924e9
2166,LVA,1.5613029759060135e9
2166,MAC,4.0806577690594783e9
2166,MAR,1.0641553382426167e11
2166,MDA,2.6313568274578182e10
2166,MDG,1.151648281352213e11
2166,MDV,3.838915944606262e9
2166,MEX,9.488555563499524e11
2166,MKD,1.8715814174039273e9
2166,MLI,1.104552005782626e10
2166,MLT,2.9417933334946513e9
2166,MMR,4.3938091509875465e10
2166,MNE,6.045185020277152e7
2166,MNG,9.211972303430918e9
2166,MOZ,3.612930101142197e10
2166,MRT,1.7401739855339844e10
2166,MUS,5.745969252602593e9
2166,MWI,1.055891345816516e10
2166,MYS,6.727129826521736e10
2166,NAM,2.158400910741168e10
2166,NCL,4.8067144681057763e8
2166,NER,2.278416787052604e11
2166,NGA,2.474246713246397e11
2166,NIC,8.982262731933414e9
2166,NLD,1.6328650458980183e10
2166,NOR,1.1586983031739197e10
2166,NPL,1.9343459303876488e10
2166,NZL,3.54678979340055e10
2166,OMN,4.6425636910559586e10
2166,PAK,1.0108352592055397e12
2166,PAN,9.061143073517912e9
2166,PER,4.9459151214928055e10
2166,PHL,3.8429022075783563e11
2166,PNG,2.046325706232875e10
2166,POL,1.0089780488423439e11
2166,PRI,1.650143675028252e10
2166,PRT,4.969997244040505e9
2166,PRY,3.495637101529453e9
2166,PSE,7.186910375174017e9
2166,PYF,6.423612802179085e8
2166,QAT,1.277669586131036e11
2166,ROU,1.6395019903890894e10
2166,RUS,7.229888073802786e11
2166,RWA,1.3843191495442226e10
2166,SAU,4.2388530720647015e11
2166,SDN,5.3876318488580246e10
2166,SEN,7.236329648466351e10
2166,SGP,6.080916496712076e9
2166,SLB,2.460488810565228e9
2166,SLE,1.0586746270643568e10
2166,SLV,1.9028223899656034e9
2166,SOM,5.162294676263218e10
2166,SRB,1.8028825438154566e9
2166,STP,1.0980941098584218e8
2166,SUR,1.909538834724587e9
2166,SVK,5.295423692689247e9
2166,SVN,9.601706376113024e9
2166,SWE,1.5096319979451803e10
2166,SWZ,2.556481303429562e9
2166,SYR,2.1545010242259068e10
2166,TCD,4.712730542933079e10
2166,TGO,1.2345484351610792e10
2166,THA,6.3303335838879524e10
2166,TJK,2.1029428654476746e10
2166,TKM,1.0332163851104313e10
2166,TLS,8.703339862030352e9
2166,TON,2.860118826202207e8
2166,TTO,1.632891773834078e9
2166,TUN,2.7291655288336388e10
2166,TUR,1.0351690296704276e11
2166,TWN,4.547998431427519e10
2166,TZA,2.0637951946239957e11
2166,UGA,1.38079591686829e11
2166,UKR,1.8804941958222958e11
2166,URY,2.4064573169207406e8
2166,USA,6.395055671438105e12
2166,UZB,1.1141027903796594e11
2166,VCT,9.788834546062829e7
2166,VEN,4.047668595488751e10
2166,VNM,1.1566126978169936e11
2166,VUT,1.0675660885228788e9
2166,WSM,1.9766228715853488e8
2166,YEM,1.1100376038841608e11
2166,ZAF,2.867526792364326e11
2166,ZMB,5.774019032223007e10
2166,ZWE,1.412760516038524e10
2167,ABW,2.4037865841492298e8
2167,AFG,5.23078361664307e10
2167,AGO,1.6166410869100034e11
2167,ALB,2.5418963335833745e9
2167,ARE,4.034103200493314e11
2167,ARG,5.818245443536249e10
2167,ARM,1.6046705706553778e10
2167,AUS,3.7318367241377856e11
2167,AUT,1.4975359509438381e10
2167,AZE,1.773863630834429e10
2167,BDI,1.5008700181720737e10
2167,BEL,1.0763421803747576e10
2167,BEN,9.99209536856116e10
2167,BFA,7.812479613705998e9
2167,BGD,3.217114376094359e11
2167,BGR,5.159074891858642e9
2167,BHR,2.273743862995375e10
2167,BHS,8.130105236122732e8
2167,BIH,6.975807890315789e9
2167,BLR,8.939523873393172e10
2167,BLZ,4.4690099134449416e8
2167,BOL,3.247433956479833e9
2167,BRA,2.2929142539331024e11
2167,BRB,2.3475855178121063e8
2167,BRN,2.1935437489734054e9
2167,BTN,9.000851629719635e8
2167,BWA,1.204865275929344e10
2167,CAF,1.358012803935551e10
2167,CAN,1.313941043190364e12
2167,CHE,1.9944661127718384e10
2167,CHL,6.272714911049685e10
2167,CHN,1.2822456802714526e12
2167,CIV,1.5056506110870102e11
2167,CMR,7.769419473321193e10
2167,COD,8.418404772540245e10
2167,COG,2.8706300186008976e10
2167,COL,6.5159239468065956e10
2167,COM,3.166485356017922e9
2167,CPV,2.697486510842826e8
2167,CRI,2.526236145204507e9
2167,CUB,2.051345726286498e10
2167,CYP,8.025323671648038e9
2167,CZE,3.0463632880738457e10
2167,DEU,8.017860310454312e10
2167,DJI,2.1071949420583642e9
2167,DNK,7.23873910431657e9
2167,DOM,9.978532813727684e9
2167,DZA,3.823654622159892e11
2167,ECU,1.2688882737829233e10
2167,EGY,6.726489368744517e11
2167,ERI,4.7735506975293857e8
2167,ESP,5.88322230272164e10
2167,EST,4.871039926020686e9
2167,ETH,3.260232417253726e11
2167,FIN,8.441493069768018e9
2167,FJI,1.9531310678901927e9
2167,FRA,6.40686423038443e10
2167,GAB,4.987395597317939e10
2167,GBR,6.737825963769854e10
2167,GEO,1.1953955076514698e10
2167,GHA,1.152647385387649e11
2167,GIN,2.0825605852200108e10
2167,GMB,1.9694671900585206e9
2167,GNB,7.050092509429556e8
2167,GNQ,1.6503411095159027e10
2167,GRC,3.720451302719008e9
2167,GTM,2.2398266996939835e10
2167,GUY,2.2043874096417637e9
2167,HKG,5.8215682880476395e10
2167,HND,7.265509587511898e9
2167,HRV,1.893404589837773e9
2167,HTI,8.437244375289736e9
2167,HUN,7.433402425191254e9
2167,IDN,2.9687930700339056e11
2167,IND,1.0345787082051984e12
2167,IRL,1.0804025232106844e10
2167,IRN,1.6707099205197314e12
2167,IRQ,4.558665725872897e11
2167,ISL,3.018106942651431e8
2167,ISR,8.083691730044499e10
2167,ITA,2.6497089809188152e10
2167,JAM,3.2835251013812103e9
2167,JOR,1.8411064508965695e11
2167,JPN,1.3208834213704692e11
2167,KAZ,6.354401064646947e10
2167,KEN,2.011554923739293e11
2167,KGZ,9.129687183044638e9
2167,KHM,7.41735441701946e10
2167,KOR,8.83029340791647e10
2167,KWT,1.3519802587595084e11
2167,LAO,3.914714211495368e9
2167,LBN,7.512988294601845e10
2167,LBR,7.77876897274661e9
2167,LBY,2.2167233356650642e10
2167,LCA,2.817864947993189e8
2167,LKA,9.999717317713291e9
2167,LSO,1.3799867548542352e9
2167,LTU,4.992800841382675e9
2167,LUX,1.7184930388999293e9
2167,LVA,1.4962425635748074e9
2167,MAC,4.1365175630819325e9
2167,MAR,1.0551093435847644e11
2167,MDA,2.2006474328280144e10
2167,MDG,1.1629839203786575e11
2167,MDV,3.699651612090689e9
2167,MEX,9.45729569430933e11
2167,MKD,1.5627939904178033e9
2167,MLI,1.0902751653073719e10
2167,MLT,2.701138187452574e9
2167,MMR,4.354902541341683e10
2167,MNE,6.3414329549752325e7
2167,MNG,8.668941704185303e9
2167,MOZ,3.702201352440573e10
2167,MRT,1.898507146319522e10
2167,MUS,5.819372042868976e9
2167,MWI,1.1300245953590866e10
2167,MYS,6.6300869478647575e10
2167,NAM,2.185112252028958e10
2167,NCL,4.745988746944986e8
2167,NER,2.2617795930707175e11
2167,NGA,2.541427987350796e11
2167,NIC,8.653313070811583e9
2167,NLD,1.6530347493630766e10
2167,NOR,1.1768753737643095e10
2167,NPL,1.8679864283700703e10
2167,NZL,3.536502259099901e10
2167,OMN,4.440104946552539e10
2167,PAK,1.0202026479900354e12
2167,PAN,8.858773223533121e9
2167,PER,4.77083254864534e10
2167,PHL,3.7643455274146783e11
2167,PNG,2.048093075270947e10
2167,POL,9.707701836709608e10
2167,PRI,1.6462163623712082e10
2167,PRT,4.8879520244198885e9
2167,PRY,3.2750642012027774e9
2167,PSE,7.098423711728015e9
2167,PYF,6.349186617370452e8
2167,QAT,1.26225999144953e11
2167,ROU,1.6381522821868471e10
2167,RUS,7.904764694965281e11
2167,RWA,1.4292639523712423e10
2167,SAU,4.1797731077238544e11
2167,SDN,5.423569628534372e10
2167,SEN,7.401383172228021e10
2167,SGP,6.102116530637373e9
2167,SLB,2.4686845367761455e9
2167,SLE,1.0611185300137945e10
2167,SLV,1.8743549819995122e9
2167,SOM,5.3679299935037e10
2167,SRB,1.9055652994859836e9
2167,STP,1.1328020795868108e8
2167,SUR,1.9598549010032382e9
2167,SVK,5.090393643379228e9
2167,SVN,8.905146034803307e9
2167,SWE,1.4945903758895409e10
2167,SWZ,2.6004120366072903e9
2167,SYR,1.9767042090509487e10
2167,TCD,4.510885570085563e10
2167,TGO,1.1838448198028831e10
2167,THA,6.1002745657285904e10
2167,TJK,1.94557612774022e10
2167,TKM,9.907462278752308e9
2167,TLS,8.008670740104197e9
2167,TON,2.887403053414326e8
2167,TTO,1.5887293901566863e9
2167,TUN,2.7819404768246334e10
2167,TUR,9.730852487382617e10
2167,TWN,4.572045591285586e10
2167,TZA,2.0745948972547485e11
2167,UGA,1.3949545204643683e11
2167,UKR,1.5709911430966547e11
2167,URY,2.3455922648955193e8
2167,USA,6.381370340156856e12
2167,UZB,1.0255501203382697e11
2167,VCT,9.876376861144413e7
2167,VEN,4.174025349514022e10
2167,VNM,1.1194076802375626e11
2167,VUT,1.0349670861945368e9
2167,WSM,1.9418433980285662e8
2167,YEM,1.0190366529919975e11
2167,ZAF,2.921640808338869e11
2167,ZMB,5.697156060429819e10
2167,ZWE,1.4326625856261728e10
2168,ABW,2.3816504044056243e8
2168,AFG,4.83206727576412e10
2168,AGO,1.6499873349616144e11
2168,ALB,2.0961650911200633e9
2168,ARE,3.964368611422849e11
2168,ARG,5.874921938788203e10
2168,ARM,1.5501328565773151e10
2168,AUS,3.734050530782151e11
2168,AUT,1.4380017907370602e10
2168,AZE,1.702288474412915e10
2168,BDI,1.5041826816063938e10
2168,BEL,1.1135143673591898e10
2168,BEN,9.862265494858058e10
2168,BFA,8.001400489497241e9
2168,BGD,3.2472356491044293e11
2168,BGR,4.871010638946398e9
2168,BHR,2.226053404887313e10
2168,BHS,8.111094560757053e8
2168,BIH,5.850801695460005e9
2168,BLR,7.458568467956146e10
2168,BLZ,4.5513055816613144e8
2168,BOL,3.2090377171215343e9
2168,BRA,2.3437481733060968e11
2168,BRB,2.284309554300037e8
2168,BRN,2.1641505557113895e9
2168,BTN,8.938089217798302e8
2168,BWA,1.2137712599882343e10
2168,CAF,1.3176237601736958e10
2168,CAN,1.2890783659166064e12
2168,CHE,1.9526270859995132e10
2168,CHL,6.631936702552186e10
2168,CHN,1.2965015840706895e12
2168,CIV,1.512175526216571e11
2168,CMR,8.027063259091858e10
2168,COD,8.03321899518947e10
2168,COG,2.8697845618688328e10
2168,COL,6.73899804000603e10
2168,COM,3.2463896869160304e9
2168,CPV,2.678096449425731e8
2168,CRI,2.660111249166685e9
2168,CUB,2.0351055769037224e10
2168,CYP,7.420554771799729e9
2168,CZE,3.0185237521785572e10
2168,DEU,7.92061526072594e10
2168,DJI,2.1740002918910136e9
2168,DNK,7.183220441810728e9
2168,DOM,1.0027085771410519e10
2168,DZA,3.7630200284904443e11
2168,ECU,1.2669092066395208e10
2168,EGY,6.671953246750311e11
2168,ERI,5.047537030419097e8
2168,ESP,5.4378707839492836e10
2168,EST,4.846952705907463e9
2168,ETH,3.2861214504211847e11
2168,FIN,8.253209087394664e9
2168,FJI,1.9363194156050642e9
2168,FRA,6.5688416954824615e10
2168,GAB,5.089517606450294e10
2168,GBR,6.590180377036677e10
2168,GEO,1.1580856353423265e10
2168,GHA,1.1641721214140811e11
2168,GIN,2.073188865965054e10
2168,GMB,1.9867677152560465e9
2168,GNB,7.119955342559043e8
2168,GNQ,1.6348591233678177e10
2168,GRC,3.5727018627379985e9
2168,GTM,2.2633828684585243e10
2168,GUY,2.2588339410387897e9
2168,HKG,5.818846013347662e10
2168,HND,7.337683658573109e9
2168,HRV,1.9071639785424013e9
2168,HTI,8.60135919632339e9
2168,HUN,7.262270160254666e9
2168,IDN,2.950069020240769e11
2168,IND,1.0353149644841244e12
2168,IRL,1.0619932101801617e10
2168,IRN,1.74731970863495e12
2168,IRQ,4.3636710035999365e11
2168,ISL,2.9802526242030585e8
2168,ISR,7.976209607910997e10
2168,ITA,2.7249853574396564e10
2168,JAM,3.3610098670696373e9
2168,JOR,1.7891338023845105e11
2168,JPN,1.303738531411462e11
2168,KAZ,5.898401739602315e10
2168,KEN,2.0372219042728336e11
2168,KGZ,8.74539961491177e9
2168,KHM,6.793885796442857e10
2168,KOR,9.1897313609066e10
2168,KWT,1.4349883325129254e11
2168,LAO,3.916278182654336e9
2168,LBN,7.371536715299562e10
2168,LBR,7.474564149441288e9
2168,LBY,2.1694499305482273e10
2168,LCA,2.811431666150232e8
2168,LKA,9.921737108219393e9
2168,LSO,1.4034291257958553e9
2168,LTU,4.958998745315213e9
2168,LUX,1.6725883940818627e9
2168,LVA,1.432586829767727e9
2168,MAC,4.189321625327455e9
2168,MAR,1.0451871021745454e11
2168,MDA,1.838761178210018e10
2168,MDG,1.1733611058660297e11
2168,MDV,3.5621908819366903e9
2168,MEX,9.417550609503055e11
2168,MKD,1.3037636619069645e9
2168,MLI,1.0752023441232925e10
2168,MLT,2.4779102833045106e9
2168,MMR,4.312407806012837e10
2168,MNE,6.6461378478138745e7
2168,MNG,8.15048914255692e9
2168,MOZ,3.790221952573601e10
2168,MRT,2.0693594391264008e10
2168,MUS,5.888342738656654e9
2168,MWI,1.2082608222513132e10
2168,MYS,6.528490407366539e10
2168,NAM,2.210138655792482e10
2168,NCL,4.681760740578967e8
2168,NER,2.2432182145122687e11
2168,NGA,2.6080550032454626e11
2168,NIC,8.32881490571256e9
2168,NLD,1.6719289041866941e10
2168,NOR,1.1942485191403305e10
2168,NPL,1.8022599044550175e10
2168,NZL,3.523031785515491e10
2168,OMN,4.242606292924808e10
2168,PAK,1.0287187188345918e12
2168,PAN,8.653032054473896e9
2168,PER,4.597754942060529e10
2168,PHL,3.684035101249976e11
2168,PNG,2.047994331590617e10
2168,POL,9.331581892881047e10
2168,PRI,1.6408020906342932e10
2168,PRT,4.802881296673185e9
2168,PRY,3.0656136946669316e9
2168,PSE,7.004638733427031e9
2168,PYF,6.269905009651994e8
2168,QAT,1.2459000665703156e11
2168,ROU,1.6353123853661242e10
2168,RUS,8.63476357890058e11
2168,RWA,1.4743234935432117e10
2168,SAU,4.1177614499235693e11
2168,SDN,5.454772726356206e10
2168,SEN,7.563304156534406e10
2168,SGP,6.117811424025501e9
2168,SLB,2.4746508399485197e9
2168,SLE,1.0625990525856144e10
2168,SLV,1.844631279055813e9
2168,SOM,5.576671041289432e10
2168,SRB,2.0122612746989279e9
2168,STP,1.1675423566446075e8
2168,SUR,2.009664103742312e9
2168,SVK,4.888843707416012e9
2168,SVN,8.251593071339411e9
2168,SWE,1.4783504644813047e10
2168,SWZ,2.6426877169358487e9
2168,SYR,1.811927435639762e10
2168,TCD,4.313751698556955e10
2168,TGO,1.1341893233915045e10
2168,THA,5.873220426944351e10
2168,TJK,1.798345431241885e10
2168,TKM,9.491562286824253e9
2168,TLS,7.362733256642338e9
2168,TON,2.912291736868136e8
2168,TTO,1.5443530497860327e9
2168,TUN,2.8331523020093037e10
2168,TUR,9.138915033883234e10
2168,TWN,4.592032260297341e10
2168,TZA,2.0835510494102414e11
2168,UGA,1.407974323524701e11
2168,UKR,1.3112322061007236e11
2168,URY,2.2841836067862466e8
2168,USA,6.361912639996422e12
2168,UZB,9.431758012888132e10
2168,VCT,9.955623185748895e7
2168,VEN,4.30040491087396e10
2168,VNM,1.0824123542479436e11
2168,VUT,1.0024493516658139e9
2168,WSM,1.905937790555873e8
2168,YEM,9.346436307388977e10
2168,ZAF,2.9740638721909625e11
2168,ZMB,5.616194669816909e10
2168,ZWE,1.4515213287547127e10
2169,ABW,2.358607410261504e8
2169,AFG,4.461642098387668e10
2169,AGO,1.6832287825155096e11
2169,ALB,1.7277809177366817e9
2169,ARE,3.894005793131688e11
2169,ARG,5.929358405454359e10
2169,ARM,1.496743894264518e10
2169,AUS,3.7345070783337054e11
2169,AUT,1.380184469626728e10
2169,AZE,1.6328324680820448e10
2169,BDI,1.5067931105794043e10
2169,BEL,1.1514281149966734e10
2169,BEN,9.729540911661635e10
2169,BFA,8.191032695748879e9
2169,BGD,3.276096234701724e11
2169,BGR,4.596866205889542e9
2169,BHR,2.1783374514483356e10
2169,BHS,8.0883195636758e8
2169,BIH,4.904918380282957e9
2169,BLR,6.220024749792008e10
2169,BLZ,4.632935063021014e8
2169,BOL,3.16960289805774e9
2169,BRA,2.3945814769800552e11
2169,BRB,2.2216929169987175e8
2169,BRN,2.1341462618457744e9
2169,BTN,8.871586830923268e8
2169,BWA,1.2221675578638197e10
2169,CAF,1.277834208682044e10
2169,CAN,1.2640908875868704e12
2169,CHE,1.9107659636959457e10
2169,CHL,7.008429919415807e10
2169,CHN,1.310298966532688e12
2169,CIV,1.5180138879486087e11
2169,CMR,8.289347400847615e10
2169,COD,7.662049424667192e10
2169,COG,2.8675890118590076e10
2169,COL,6.966428645809357e10
